billing_product_id,billing_account_id,asset_id,order_id,product_name,charge_type,charge_amount,last_billed_date,next_billing_date,status
BP01764,BACC00277,AST00619,ORD00619,SD-WAN,Annual,135.0,20/05/2026,19/06/2026,Inactive
BP01765,BACC00851,AST00547,ORD00547,Cloud Voice,Monthly,14.25,20/05/2026,18/08/2026,Ceased
BP01766,BACC00427,AST01348,ORD01348,FTTC Broadband,Quarterly,47.5,20/05/2026,20/06/2026,Active
BP01767,BACC00785,AST00918,ORD00918,FTTP Broadband,Monthly,90.0,20/05/2026,20/06/2026,Active
BP01768,BACC00800,AST01823,ORD01823,Broadband,Quarterly,35.2,20/05/2026,20/06/2026,Active
BP01769,BACC00930,AST01888,ORD01888,MPLS Circuit,Monthly,180.0,20/05/2026,19/06/2026,Active
BP01770,BACC00377,AST00161,ORD00161,SD-WAN,Monthly,300.0,20/05/2026,20/06/2026,Active
BP01771,BACC00681,AST01039,ORD01039,Cloud Voice,Quarterly,11.88,20/05/2026,18/08/2026,Active
BP01772,BACC00734,AST01225,ORD01225,Cloud Voice,Annual,11.88,20/05/2026,20/06/2026,Active
BP01773,BACC00204,AST01122,ORD01122,MPLS Circuit,Quarterly,270.0,20/05/2026,19/06/2026,Active
BP01774,BACC00979,AST01142,ORD01142,Broadband,Annual,64.0,20/05/2026,20/06/2026,Active
BP01775,BACC00991,AST00548,ORD00548,Broadband,Monthly,28.8,20/05/2026,18/08/2026,Ceased
BP01776,BACC00324,AST01721,ORD01721,Ethernet Circuit,Quarterly,242.0,20/05/2026,19/06/2026,Active
BP01777,BACC00629,AST00762,ORD00762,SD-WAN,Monthly,225.0,20/05/2026,19/06/2026,Active
BP01778,BACC00041,AST01824,ORD01824,SIP Trunk,Quarterly,14.0,20/05/2026,20/06/2026,Active
BP01779,BACC00051,AST01540,ORD01540,PSTN Line,Annual,37.0,20/05/2026,19/06/2026,Active
BP01780,BACC00363,AST00025,ORD00025,PSTN Line,Monthly,23.12,20/05/2026,20/06/2026,Active
BP01781,BACC00152,AST01937,ORD01937,Ethernet Circuit,Quarterly,330.0,20/05/2026,20/06/2026,Active
BP01782,BACC00409,AST00521,ORD00521,FTTC Broadband,Annual,57.0,20/05/2026,18/08/2026,Active
BP01783,BACC00218,AST00202,ORD00202,FTTP Broadband,Monthly,40.5,20/05/2026,20/06/2026,Active
BP01784,BACC00078,AST00743,ORD00743,Cloud Voice,Monthly,10.45,20/05/2026,18/08/2026,Active
BP01785,BACC00700,AST00801,ORD00801,Broadband,Quarterly,48.0,20/05/2026,18/08/2026,Active
BP01786,BACC00609,AST01473,ORD01473,MPLS Circuit,Quarterly,225.0,20/05/2026,20/06/2026,Active
BP01787,BACC00615,AST01350,ORD01350,SIP Trunk,Quarterly,28.0,20/05/2026,19/06/2026,Active
BP01788,BACC00432,AST01526,ORD01526,FTTP Broadband,Annual,40.5,20/05/2026,19/06/2026,Ceased
BP01789,BACC00287,AST01364,ORD01364,Broadband,Quarterly,32.0,20/05/2026,19/06/2026,Active
BP01790,BACC00693,AST00180,ORD00180,FTTC Broadband,Monthly,38.0,20/05/2026,18/08/2026,Active
BP01791,BACC00068,AST01155,ORD01155,Broadband,Quarterly,35.2,20/05/2026,19/06/2026,Active
BP01792,BACC00457,AST00085,ORD00085,MPLS Circuit,Annual,270.0,20/05/2026,18/08/2026,Active
BP01793,BACC00715,AST00857,ORD00857,MPLS Circuit,Quarterly,225.0,20/05/2026,20/06/2026,Active
BP01794,BACC00185,AST01311,ORD01311,SIP Trunk,Annual,12.6,20/05/2026,19/06/2026,Ceased
BP01795,BACC00107,AST00834,ORD00834,Mobile Voice,Monthly,26.4,20/05/2026,18/08/2026,Ceased
BP01796,BACC00428,AST01245,ORD01245,FTTC Broadband,Quarterly,38.0,20/05/2026,19/06/2026,Inactive
BP01797,BACC00045,AST00152,ORD00152,PSTN Line,Quarterly,27.75,20/05/2026,20/06/2026,Active
BP01798,BACC00891,AST01042,ORD01042,SD-WAN,Quarterly,135.0,20/05/2026,20/06/2026,Active
BP01799,BACC00305,AST01465,ORD01465,SD-WAN,Quarterly,187.5,20/05/2026,18/08/2026,Active
BP01800,BACC00866,AST01016,ORD01016,FTTP Broadband,Annual,90.0,20/05/2026,20/06/2026,Active
BP01801,BACC00052,AST00370,ORD00370,Ethernet Circuit,Annual,220.0,20/05/2026,18/08/2026,Active
BP01802,BACC00902,AST00892,ORD00892,MPLS Circuit,Annual,270.0,20/05/2026,19/06/2026,Active
BP01803,BACC00100,AST01298,ORD01298,Mobile Voice,Quarterly,30.0,20/05/2026,20/06/2026,Active
BP01804,BACC00120,AST01598,ORD01598,MPLS Circuit,Annual,162.0,20/05/2026,20/06/2026,Active
BP01805,BACC00517,AST01914,ORD01914,Cloud Voice,Quarterly,9.5,20/05/2026,20/06/2026,Active
BP01806,BACC00637,AST00994,ORD00994,FTTP Broadband,Quarterly,40.5,20/05/2026,19/06/2026,Active
BP01807,BACC00424,AST01418,ORD01418,Mobile Voice,Annual,21.6,20/05/2026,19/06/2026,Active
BP01808,BACC00472,AST01435,ORD01435,MPLS Circuit,Monthly,270.0,20/05/2026,18/08/2026,Active
BP01809,BACC00261,AST00400,ORD00400,MPLS Circuit,Annual,360.0,20/05/2026,20/06/2026,Active
BP01810,BACC00625,AST01557,ORD01557,SIP Trunk,Quarterly,21.0,20/05/2026,18/08/2026,Active
BP01811,BACC00008,AST00567,ORD00567,Ethernet Circuit,Quarterly,198.0,20/05/2026,19/06/2026,Active
BP01812,BACC00737,AST01064,ORD01064,FTTC Broadband,Quarterly,38.0,20/05/2026,19/06/2026,Active
BP01813,BACC00062,AST00834,ORD00834,Mobile Voice,Annual,26.4,20/05/2026,18/08/2026,Active
BP01814,BACC00544,AST00820,ORD00820,FTTC Broadband,Annual,34.2,20/05/2026,19/06/2026,Active
BP01815,BACC00398,AST00788,ORD00788,SIP Trunk,Monthly,14.0,20/05/2026,18/08/2026,Active
BP01816,BACC00533,AST00987,ORD00987,PSTN Line,Monthly,20.35,20/05/2026,19/06/2026,Inactive
BP01817,BACC00131,AST00066,ORD00066,Mobile Voice,Monthly,30.0,20/05/2026,20/06/2026,Active
BP01818,BACC00259,AST01681,ORD01681,PSTN Line,Annual,18.5,20/05/2026,18/08/2026,Ceased
BP01819,BACC00136,AST00537,ORD00537,FTTP Broadband,Annual,56.25,20/05/2026,18/08/2026,Active
BP01820,BACC00290,AST01730,ORD01730,MPLS Circuit,Annual,198.0,20/05/2026,19/06/2026,Active
BP01821,BACC00603,AST01351,ORD01351,Mobile Voice,Annual,36.0,20/05/2026,19/06/2026,Ceased
BP01822,BACC00132,AST00439,ORD00439,Broadband,Monthly,35.2,20/05/2026,19/06/2026,Active
BP01823,BACC00106,AST00081,ORD00081,PSTN Line,Annual,20.35,20/05/2026,18/08/2026,Active
BP01824,BACC00030,AST01034,ORD01034,FTTC Broadband,Monthly,76.0,20/05/2026,19/06/2026,Active
BP01825,BACC00296,AST00937,ORD00937,SIP Trunk,Annual,17.5,20/05/2026,18/08/2026,Active
BP01826,BACC00942,AST00077,ORD00077,Cloud Voice,Annual,11.88,20/05/2026,18/08/2026,Active
BP01827,BACC00813,AST01175,ORD01175,SIP Trunk,Annual,14.0,20/05/2026,19/06/2026,Active
BP01828,BACC00198,AST01410,ORD01410,Ethernet Circuit,Quarterly,198.0,20/05/2026,18/08/2026,Active
BP01829,BACC00021,AST01314,ORD01314,FTTC Broadband,Monthly,34.2,20/05/2026,18/08/2026,Active
BP01830,BACC00175,AST00010,ORD00010,Ethernet Circuit,Quarterly,220.0,20/05/2026,19/06/2026,Ceased
BP01831,BACC00190,AST00702,ORD00702,Cloud Voice,Annual,10.45,20/05/2026,19/06/2026,Active
BP01832,BACC00660,AST01445,ORD01445,Broadband,Quarterly,64.0,20/05/2026,20/06/2026,Active
BP01833,BACC00234,AST00008,ORD00008,Mobile Voice,Quarterly,26.4,20/05/2026,19/06/2026,Active
BP01834,BACC00224,AST00155,ORD00155,Ethernet Circuit,Monthly,242.0,20/05/2026,18/08/2026,Active
BP01835,BACC00084,AST00270,ORD00270,Ethernet Circuit,Quarterly,220.0,20/05/2026,20/06/2026,Active
BP01836,BACC00400,AST00759,ORD00759,SIP Trunk,Monthly,14.0,20/05/2026,20/06/2026,Active
BP01837,BACC00541,AST00893,ORD00893,SIP Trunk,Annual,15.4,20/05/2026,20/06/2026,Active
BP01838,BACC00051,AST01120,ORD01120,Ethernet Circuit,Annual,242.0,20/05/2026,19/06/2026,Active
BP01839,BACC00436,AST00348,ORD00348,Broadband,Annual,32.0,20/05/2026,19/06/2026,Active
BP01840,BACC00926,AST01223,ORD01223,Mobile Voice,Quarterly,26.4,20/05/2026,20/06/2026,Active
BP01841,BACC00314,AST01050,ORD01050,SIP Trunk,Quarterly,12.6,20/05/2026,20/06/2026,Active
BP01842,BACC00536,AST01625,ORD01625,SD-WAN,Monthly,135.0,20/05/2026,20/06/2026,Active
BP01843,BACC00288,AST00113,ORD00113,SD-WAN,Annual,225.0,20/05/2026,20/06/2026,Active
BP01844,BACC00979,AST01137,ORD01137,Broadband,Monthly,32.0,20/05/2026,20/06/2026,Active
BP01845,BACC00922,AST00416,ORD00416,FTTP Broadband,Monthly,40.5,20/05/2026,19/06/2026,Active
BP01846,BACC00325,AST00293,ORD00293,Cloud Voice,Monthly,19.0,20/05/2026,18/08/2026,Active
BP01847,BACC00294,AST00799,ORD00799,PSTN Line,Quarterly,20.35,20/05/2026,19/06/2026,Active
BP01848,BACC00720,AST00090,ORD00090,Cloud Voice,Monthly,14.25,20/05/2026,20/06/2026,Active
BP01849,BACC00728,AST00093,ORD00093,SD-WAN,Monthly,135.0,20/05/2026,19/06/2026,Active
BP01850,BACC00521,AST00832,ORD00832,Mobile Voice,Monthly,24.0,20/05/2026,19/06/2026,Active
BP01851,BACC00433,AST01327,ORD01327,FTTP Broadband,Monthly,67.5,20/05/2026,19/06/2026,Active
BP01852,BACC00876,AST00167,ORD00167,FTTP Broadband,Monthly,67.5,20/05/2026,18/08/2026,Active
BP01853,BACC00504,AST01834,ORD01834,FTTC Broadband,Monthly,34.2,20/05/2026,20/06/2026,Active
BP01854,BACC00807,AST01375,ORD01375,Ethernet Circuit,Annual,330.0,20/05/2026,19/06/2026,Active
BP01855,BACC00692,AST00596,ORD00596,Mobile Voice,Quarterly,24.0,20/05/2026,20/06/2026,Active
BP01856,BACC00374,AST00623,ORD00623,FTTC Broadband,Annual,41.8,20/05/2026,20/06/2026,Active
BP01857,BACC00023,AST00086,ORD00086,SIP Trunk,Quarterly,14.0,20/05/2026,18/08/2026,Active
BP01858,BACC00328,AST00974,ORD00974,PSTN Line,Annual,23.12,20/05/2026,18/08/2026,Active
BP01859,BACC00328,AST01613,ORD01613,MPLS Circuit,Annual,270.0,20/05/2026,19/06/2026,Active
BP01860,BACC00542,AST01451,ORD01451,SD-WAN,Monthly,165.0,20/05/2026,19/06/2026,Active
BP01861,BACC00869,AST01746,ORD01746,FTTP Broadband,Annual,49.5,20/05/2026,18/08/2026,Active
BP01862,BACC00806,AST00853,ORD00853,PSTN Line,Annual,27.75,20/05/2026,19/06/2026,Active
BP01863,BACC00734,AST01754,ORD01754,FTTP Broadband,Quarterly,67.5,20/05/2026,20/06/2026,Inactive
BP01864,BACC00720,AST01783,ORD01783,Broadband,Monthly,32.0,20/05/2026,19/06/2026,Active
BP01865,BACC00086,AST00452,ORD00452,Ethernet Circuit,Annual,275.0,20/05/2026,19/06/2026,Active
BP01866,BACC00503,AST00168,ORD00168,Mobile Voice,Annual,30.0,20/05/2026,20/06/2026,Active
BP01867,BACC00034,AST01613,ORD01613,MPLS Circuit,Annual,198.0,20/05/2026,18/08/2026,Active
BP01868,BACC00383,AST01345,ORD01345,FTTC Broadband,Monthly,41.8,20/05/2026,19/06/2026,Inactive
BP01869,BACC00781,AST01678,ORD01678,Ethernet Circuit,Monthly,275.0,20/05/2026,19/06/2026,Active
BP01870,BACC00563,AST00912,ORD00912,FTTP Broadband,Monthly,67.5,20/05/2026,18/08/2026,Inactive
BP01871,BACC00397,AST01001,ORD01001,FTTP Broadband,Quarterly,40.5,20/05/2026,18/08/2026,Inactive
BP01872,BACC00024,AST01085,ORD01085,FTTC Broadband,Quarterly,41.8,20/05/2026,18/08/2026,Active
BP01873,BACC00712,AST00254,ORD00254,FTTP Broadband,Quarterly,40.5,20/05/2026,18/08/2026,Ceased
BP01874,BACC00803,AST00396,ORD00396,Mobile Voice,Quarterly,30.0,20/05/2026,20/06/2026,Active
BP01875,BACC00578,AST00674,ORD00674,Cloud Voice,Quarterly,14.25,20/05/2026,18/08/2026,Active
BP01876,BACC00826,AST00617,ORD00617,FTTP Broadband,Quarterly,45.0,20/05/2026,18/08/2026,Active
BP01877,BACC00397,AST00534,ORD00534,PSTN Line,Annual,27.75,20/05/2026,19/06/2026,Active
BP01878,BACC00404,AST00956,ORD00956,Cloud Voice,Annual,8.55,20/05/2026,18/08/2026,Active
BP01879,BACC00122,AST00755,ORD00755,Broadband,Quarterly,35.2,20/05/2026,18/08/2026,Active
BP01880,BACC00697,AST00340,ORD00340,Cloud Voice,Annual,10.45,20/05/2026,20/06/2026,Active
BP01881,BACC00935,AST_BNS_01881,ORD_BNS_01881,SD-WAN,Annual,225.0,20/05/2026,20/06/2026,Active
BP01882,BACC00936,AST_BNS_01882,ORD_BNS_01882,PSTN Line,Quarterly,23.12,20/05/2026,19/06/2026,Active
BP01883,BACC00936,AST_BNS_01883,ORD_BNS_01883,FTTC Broadband,Monthly,38.0,20/05/2026,20/06/2026,Active
BP01884,BACC00982,AST_BNS_01884,ORD_BNS_01884,FTTC Broadband,Quarterly,38.0,20/05/2026,20/06/2026,Active
BP01885,BACC00929,AST_BNS_01885,ORD_BNS_01885,Ethernet Circuit,Annual,220.0,20/05/2026,20/06/2026,Active
BP01886,BACC00920,AST_BNS_01886,ORD_BNS_01886,FTTC Broadband,Quarterly,38.0,20/05/2026,20/06/2026,Active
BP01887,BACC00997,AST_BNS_01887,ORD_BNS_01887,PSTN Line,Annual,27.75,20/05/2026,20/06/2026,Active
BP01888,BACC00939,AST_BNS_01888,ORD_BNS_01888,Mobile Voice,Monthly,24.0,20/05/2026,18/08/2026,Active
BP01889,BACC00938,AST_BNS_01889,ORD_BNS_01889,MPLS Circuit,Quarterly,270.0,20/05/2026,19/06/2026,Active
BP01890,BACC00970,AST_BNS_01890,ORD_BNS_01890,Mobile Voice,Annual,30.0,20/05/2026,18/08/2026,Active
BP01891,BACC00922,AST_BNS_01891,ORD_BNS_01891,PSTN Line,Quarterly,18.5,20/05/2026,20/06/2026,Active
BP01892,BACC00939,AST_BNS_01892,ORD_BNS_01892,Ethernet Circuit,Annual,275.0,20/05/2026,18/08/2026,Active
BP01893,BACC00902,AST_BNS_01893,ORD_BNS_01893,Ethernet Circuit,Quarterly,275.0,20/05/2026,18/08/2026,Active
BP01894,BACC00974,AST_BNS_01894,ORD_BNS_01894,Cloud Voice,Quarterly,19.0,20/05/2026,20/06/2026,Active
BP01895,BACC00977,AST_BNS_01895,ORD_BNS_01895,Ethernet Circuit,Annual,440.0,20/05/2026,19/06/2026,Active
BP01896,BACC00962,AST_BNS_01896,ORD_BNS_01896,FTTP Broadband,Annual,67.5,20/05/2026,19/06/2026,Active
BP01897,BACC00986,AST_BNS_01897,ORD_BNS_01897,PSTN Line,Monthly,27.75,20/05/2026,19/06/2026,Active
BP01898,BACC00932,AST_BNS_01898,ORD_BNS_01898,Broadband,Quarterly,40.0,20/05/2026,20/06/2026,Active
BP01899,BACC00991,AST_BNS_01899,ORD_BNS_01899,FTTP Broadband,Annual,56.25,20/05/2026,19/06/2026,Active
BP01900,BACC00928,AST_BNS_01900,ORD_BNS_01900,Mobile Voice,Quarterly,30.0,20/05/2026,19/06/2026,Active
BP01901,BACC00927,AST_BNS_01901,ORD_BNS_01901,Cloud Voice,Annual,14.25,20/05/2026,19/06/2026,Active
BP01902,BACC00930,AST_BNS_01902,ORD_BNS_01902,FTTC Broadband,Annual,76.0,20/05/2026,19/06/2026,Active
BP01903,BACC00935,AST_BNS_01903,ORD_BNS_01903,Mobile Voice,Quarterly,24.0,20/05/2026,19/06/2026,Active
BP01904,BACC00903,AST_BNS_01904,ORD_BNS_01904,SD-WAN,Annual,187.5,20/05/2026,20/06/2026,Active
BP01905,BACC00921,AST_BNS_01905,ORD_BNS_01905,Broadband,Annual,32.0,20/05/2026,19/06/2026,Active
BP01906,BACC00906,AST_BNS_01906,ORD_BNS_01906,SIP Trunk,Annual,14.0,20/05/2026,20/06/2026,Active
BP01907,BACC00914,AST_BNS_01907,ORD_BNS_01907,Mobile Voice,Quarterly,24.0,20/05/2026,20/06/2026,Active
BP01908,BACC00911,AST_BNS_01908,ORD_BNS_01908,SD-WAN,Annual,300.0,20/05/2026,20/06/2026,Active
BP01909,BACC00919,AST_BNS_01909,ORD_BNS_01909,Mobile Voice,Annual,48.0,20/05/2026,19/06/2026,Active
BP01910,BACC00991,AST_BNS_01910,ORD_BNS_01910,Cloud Voice,Annual,9.5,20/05/2026,19/06/2026,Active
BP01911,BACC00950,AST_BNS_01911,ORD_BNS_01911,FTTC Broadband,Monthly,76.0,20/05/2026,19/06/2026,Active
BP01912,BACC01000,AST_BNS_01912,ORD_BNS_01912,FTTP Broadband,Monthly,67.5,20/05/2026,19/06/2026,Active
BP01913,BACC00967,AST_BNS_01913,ORD_BNS_01913,FTTP Broadband,Monthly,90.0,20/05/2026,20/06/2026,Active
BP01914,BACC00934,AST_BNS_01914,ORD_BNS_01914,SD-WAN,Monthly,150.0,20/05/2026,20/06/2026,Active
BP01915,BACC00940,AST_BNS_01915,ORD_BNS_01915,Cloud Voice,Annual,11.88,20/05/2026,19/06/2026,Active
BP01916,BACC00958,AST_BNS_01916,ORD_BNS_01916,FTTP Broadband,Annual,67.5,20/05/2026,19/06/2026,Active
BP01917,BACC00938,AST_BNS_01917,ORD_BNS_01917,FTTP Broadband,Monthly,67.5,20/05/2026,20/06/2026,Active
BP01918,BACC00960,AST_BNS_01918,ORD_BNS_01918,Ethernet Circuit,Annual,440.0,20/05/2026,18/08/2026,Active
BP01919,BACC00916,AST_BNS_01919,ORD_BNS_01919,Mobile Voice,Quarterly,24.0,20/05/2026,20/06/2026,Active
BP01920,BACC00902,AST_BNS_01920,ORD_BNS_01920,FTTP Broadband,Annual,56.25,20/05/2026,20/06/2026,Active
BP01921,BACC00972,AST_BNS_01921,ORD_BNS_01921,FTTP Broadband,Annual,45.0,20/05/2026,20/06/2026,Active
BP01922,BACC00960,AST_BNS_01922,ORD_BNS_01922,PSTN Line,Annual,18.5,20/05/2026,19/06/2026,Active
BP01923,BACC00909,AST_BNS_01923,ORD_BNS_01923,PSTN Line,Annual,23.12,20/05/2026,19/06/2026,Active
BP01924,BACC00937,AST_BNS_01924,ORD_BNS_01924,FTTC Broadband,Annual,76.0,20/05/2026,19/06/2026,Active
BP01925,BACC00901,AST_BNS_01925,ORD_BNS_01925,FTTC Broadband,Quarterly,57.0,20/05/2026,18/08/2026,Active
BP01926,BACC00995,AST_BNS_01926,ORD_BNS_01926,Ethernet Circuit,Quarterly,440.0,20/05/2026,19/06/2026,Active
BP01927,BACC00949,AST_BNS_01927,ORD_BNS_01927,FTTC Broadband,Quarterly,38.0,20/05/2026,19/06/2026,Active
BP01928,BACC00926,AST_BNS_01928,ORD_BNS_01928,FTTP Broadband,Quarterly,45.0,20/05/2026,19/06/2026,Active
BP01929,BACC00944,AST_BNS_01929,ORD_BNS_01929,MPLS Circuit,Annual,225.0,20/05/2026,20/06/2026,Active
BP01930,BACC00984,AST_BNS_01930,ORD_BNS_01930,SD-WAN,Quarterly,187.5,20/05/2026,20/06/2026,Active
BP01931,BACC00972,AST_BNS_01931,ORD_BNS_01931,PSTN Line,Monthly,27.75,20/05/2026,20/06/2026,Active
BP01932,BACC00962,AST_BNS_01932,ORD_BNS_01932,Mobile Voice,Annual,30.0,20/05/2026,20/06/2026,Active
BP01933,BACC00984,AST_BNS_01933,ORD_BNS_01933,FTTC Broadband,Quarterly,76.0,20/05/2026,20/06/2026,Active
BP01934,BACC00999,AST_BNS_01934,ORD_BNS_01934,Cloud Voice,Annual,11.88,20/05/2026,20/06/2026,Active
BP01935,BACC00933,AST_BNS_01935,ORD_BNS_01935,Mobile Voice,Monthly,30.0,20/05/2026,19/06/2026,Active
BP01936,BACC00964,AST_BNS_01936,ORD_BNS_01936,MPLS Circuit,Quarterly,270.0,20/05/2026,18/08/2026,Active
BP01937,BACC00982,AST_BNS_01937,ORD_BNS_01937,Cloud Voice,Annual,14.25,20/05/2026,19/06/2026,Active
BP01938,BACC00922,AST_BNS_01938,ORD_BNS_01938,SD-WAN,Annual,187.5,20/05/2026,20/06/2026,Active
BP01939,BACC00970,AST_BNS_01939,ORD_BNS_01939,MPLS Circuit,Quarterly,360.0,20/05/2026,18/08/2026,Active
BP01940,BACC00941,AST_BNS_01940,ORD_BNS_01940,MPLS Circuit,Quarterly,270.0,20/05/2026,19/06/2026,Active
BP01941,BACC00940,AST_BNS_01941,ORD_BNS_01941,FTTP Broadband,Annual,56.25,20/05/2026,18/08/2026,Active
BP01942,BACC00939,AST_BNS_01942,ORD_BNS_01942,SD-WAN,Annual,300.0,20/05/2026,19/06/2026,Active
BP01943,BACC00961,AST_BNS_01943,ORD_BNS_01943,SD-WAN,Quarterly,300.0,20/05/2026,19/06/2026,Active
BP01944,BACC00934,AST_BNS_01944,ORD_BNS_01944,SIP Trunk,Annual,14.0,20/05/2026,19/06/2026,Active
BP01945,BACC00969,AST_BNS_01945,ORD_BNS_01945,FTTC Broadband,Quarterly,38.0,20/05/2026,20/06/2026,Active
BP01946,BACC00988,AST_BNS_01946,ORD_BNS_01946,SD-WAN,Monthly,225.0,20/05/2026,20/06/2026,Active
BP01947,BACC00916,AST_BNS_01947,ORD_BNS_01947,Cloud Voice,Quarterly,14.25,20/05/2026,18/08/2026,Active
BP01948,BACC00912,AST_BNS_01948,ORD_BNS_01948,Broadband,Monthly,48.0,20/05/2026,19/06/2026,Active
BP01949,BACC00964,AST_BNS_01949,ORD_BNS_01949,Mobile Voice,Annual,48.0,20/05/2026,20/06/2026,Active
BP01950,BACC00962,AST_BNS_01950,ORD_BNS_01950,SD-WAN,Annual,300.0,20/05/2026,18/08/2026,Active
BP01951,BACC00951,AST_BNS_01951,ORD_BNS_01951,FTTC Broadband,Quarterly,76.0,20/05/2026,19/06/2026,Active
BP01952,BACC00984,AST_BNS_01952,ORD_BNS_01952,Mobile Voice,Annual,24.0,20/05/2026,20/06/2026,Active
BP01953,BACC00937,AST_BNS_01953,ORD_BNS_01953,Ethernet Circuit,Annual,440.0,20/05/2026,20/06/2026,Active
BP01954,BACC00971,AST_BNS_01954,ORD_BNS_01954,Mobile Voice,Annual,48.0,20/05/2026,18/08/2026,Active
BP01955,BACC00940,AST_BNS_01955,ORD_BNS_01955,Broadband,Monthly,40.0,20/05/2026,20/06/2026,Active
BP01956,BACC00937,AST_BNS_01956,ORD_BNS_01956,SD-WAN,Monthly,225.0,20/05/2026,20/06/2026,Active
BP01957,BACC00989,AST_BNS_01957,ORD_BNS_01957,Ethernet Circuit,Quarterly,275.0,20/05/2026,19/06/2026,Active
BP01958,BACC00991,AST_BNS_01958,ORD_BNS_01958,SIP Trunk,Monthly,21.0,20/05/2026,19/06/2026,Active
BP01959,BACC00953,AST_BNS_01959,ORD_BNS_01959,SIP Trunk,Quarterly,21.0,20/05/2026,20/06/2026,Active
BP01960,BACC00999,AST_BNS_01960,ORD_BNS_01960,PSTN Line,Annual,18.5,20/05/2026,19/06/2026,Active
BP01961,BACC00976,AST_BNS_01961,ORD_BNS_01961,Cloud Voice,Quarterly,19.0,20/05/2026,18/08/2026,Active
BP01962,BACC00903,AST_BNS_01962,ORD_BNS_01962,FTTP Broadband,Annual,45.0,20/05/2026,19/06/2026,Active
BP01963,BACC00994,AST_BNS_01963,ORD_BNS_01963,SD-WAN,Annual,187.5,20/05/2026,20/06/2026,Active
BP01964,BACC00990,AST_BNS_01964,ORD_BNS_01964,SD-WAN,Monthly,187.5,20/05/2026,20/06/2026,Active
BP01965,BACC00932,AST_BNS_01965,ORD_BNS_01965,Mobile Voice,Quarterly,24.0,20/05/2026,18/08/2026,Active
BP01966,BACC00948,AST_BNS_01966,ORD_BNS_01966,Broadband,Quarterly,48.0,20/05/2026,19/06/2026,Active
BP01967,BACC00919,AST_BNS_01967,ORD_BNS_01967,PSTN Line,Quarterly,18.5,20/05/2026,20/06/2026,Active
BP01968,BACC00973,AST_BNS_01968,ORD_BNS_01968,PSTN Line,Monthly,23.12,20/05/2026,18/08/2026,Active
BP01969,BACC00926,AST_BNS_01969,ORD_BNS_01969,MPLS Circuit,Monthly,225.0,20/05/2026,20/06/2026,Active
BP01970,BACC00951,AST_BNS_01970,ORD_BNS_01970,PSTN Line,Monthly,27.75,20/05/2026,19/06/2026,Active
BP01971,BACC00992,AST_BNS_01971,ORD_BNS_01971,PSTN Line,Quarterly,18.5,20/05/2026,18/08/2026,Active
BP01972,BACC00915,AST_BNS_01972,ORD_BNS_01972,MPLS Circuit,Quarterly,360.0,20/05/2026,18/08/2026,Active
BP01973,BACC00959,AST_BNS_01973,ORD_BNS_01973,PSTN Line,Annual,27.75,20/05/2026,20/06/2026,Active
BP01974,BACC00914,AST_BNS_01974,ORD_BNS_01974,Broadband,Quarterly,64.0,20/05/2026,19/06/2026,Active
BP01975,BACC00958,AST_BNS_01975,ORD_BNS_01975,FTTC Broadband,Annual,57.0,20/05/2026,19/06/2026,Active
BP01976,BACC00999,AST_BNS_01976,ORD_BNS_01976,Broadband,Annual,32.0,20/05/2026,20/06/2026,Active
BP01977,BACC01000,AST_BNS_01977,ORD_BNS_01977,Mobile Voice,Quarterly,36.0,20/05/2026,20/06/2026,Active
BP01978,BACC00940,AST_BNS_01978,ORD_BNS_01978,PSTN Line,Annual,18.5,20/05/2026,18/08/2026,Active
BP01979,BACC00953,AST_BNS_01979,ORD_BNS_01979,FTTP Broadband,Quarterly,67.5,20/05/2026,18/08/2026,Active
BP01980,BACC00975,AST_BNS_01980,ORD_BNS_01980,SD-WAN,Annual,300.0,20/05/2026,19/06/2026,Active
BP01981,BACC00933,AST_BNS_01981,ORD_BNS_01981,SIP Trunk,Quarterly,28.0,20/05/2026,18/08/2026,Active
BP01982,BACC00947,AST_BNS_01982,ORD_BNS_01982,SIP Trunk,Quarterly,14.0,20/05/2026,20/06/2026,Active
BP01983,BACC00945,AST_BNS_01983,ORD_BNS_01983,Ethernet Circuit,Annual,275.0,20/05/2026,19/06/2026,Active
BP01984,BACC00979,AST_BNS_01984,ORD_BNS_01984,FTTC Broadband,Monthly,76.0,20/05/2026,20/06/2026,Active
BP01985,BACC00992,AST_BNS_01985,ORD_BNS_01985,FTTC Broadband,Quarterly,57.0,20/05/2026,18/08/2026,Active
BP01986,BACC00905,AST_BNS_01986,ORD_BNS_01986,FTTP Broadband,Quarterly,90.0,20/05/2026,20/06/2026,Active
BP01987,BACC00913,AST_BNS_01987,ORD_BNS_01987,SIP Trunk,Annual,28.0,20/05/2026,20/06/2026,Active
BP01988,BACC00946,AST_BNS_01988,ORD_BNS_01988,SD-WAN,Quarterly,300.0,20/05/2026,18/08/2026,Active
BP01989,BACC00925,AST_BNS_01989,ORD_BNS_01989,MPLS Circuit,Annual,180.0,20/05/2026,18/08/2026,Active
BP01990,BACC00960,AST_BNS_01990,ORD_BNS_01990,Ethernet Circuit,Monthly,330.0,20/05/2026,20/06/2026,Active
BP01991,BACC00928,AST_BNS_01991,ORD_BNS_01991,FTTC Broadband,Monthly,47.5,20/05/2026,20/06/2026,Active
